local_path,package,hash
R/tobit regression.qmd,survival,fe42836742a4f065b3f3f5de81fccab9
R/ttest_1Sample.qmd,knitr,9fcb189926d93c636dea94fbe4f44480
R/ttest_1Sample.qmd,procs,7b941743d6101b315e73c6652c3246db
R/ttest_1Sample.qmd,rmarkdown,df99277f63d01c34e95e3d2f06a79736
R/ttest_1Sample.qmd,sessioninfo,3f9796a8d0a0e8c6eb49a4b029359d1f
R/ttest_1Sample.qmd,stats,4.3.2
R/ttest_1Sample.qmd,tibble,a84e2cc86d07289b3b6f5069df7a004c
R/ttest_2Sample.qmd,dplyr,fedd9d00c2944ff00a0e2696ccf048ec
R/ttest_2Sample.qmd,knitr,9fcb189926d93c636dea94fbe4f44480
R/ttest_2Sample.qmd,procs,7b941743d6101b315e73c6652c3246db
R/ttest_2Sample.qmd,rmarkdown,df99277f63d01c34e95e3d2f06a79736
R/ttest_2Sample.qmd,sessioninfo,3f9796a8d0a0e8c6eb49a4b029359d1f
R/ttest_2Sample.qmd,stats,4.3.2
R/ttest_2Sample.qmd,tibble,a84e2cc86d07289b3b6f5069df7a004c
R/ttest_Paired.qmd,knitr,9fcb189926d93c636dea94fbe4f44480
R/ttest_Paired.qmd,procs,7b941743d6101b315e73c6652c3246db
R/ttest_Paired.qmd,rmarkdown,df99277f63d01c34e95e3d2f06a79736
R/ttest_Paired.qmd,sessioninfo,3f9796a8d0a0e8c6eb49a4b029359d1f
R/ttest_Paired.qmd,stats,4.3.2
R/ttest_Paired.qmd,tibble,a84e2cc86d07289b3b6f5069df7a004c
R/wilcoxonsr_hodges_lehman.qmd,DOS2,4.3.2
R/wilcoxonsr_hodges_lehman.qmd,MASS,a56a6365b3fa73293ea8d084be0d9bb0
R/wilcoxonsr_hodges_lehman.qmd,broom,8fcc818f3b9887aebaf206f141437cc9
R/wilcoxonsr_hodges_lehman.qmd,coin,4084b5070a40ad99dad581ed3b67bd55
R/wilcoxonsr_hodges_lehman.qmd,knitr,9fcb189926d93c636dea94fbe4f44480
R/wilcoxonsr_hodges_lehman.qmd,rmarkdown,df99277f63d01c34e95e3d2f06a79736
R/wilcoxonsr_hodges_lehman.qmd,stats,4.3.2
R/wilcoxonsr_hodges_lehman.qmd,tidyverse,c328568cd14ea89a83bd4ca7f54ae07e
R/xgboost.qmd,MASS,a56a6365b3fa73293ea8d084be0d9bb0
R/xgboost.qmd,parsnip,ace928adf616e06ece817d970faa2d03
R/xgboost.qmd,rmarkdown,df99277f63d01c34e95e3d2f06a79736
R/xgboost.qmd,rsample,95e0f11d79a7494919c14aa4d8e9e177
R/xgboost.qmd,sessioninfo,3f9796a8d0a0e8c6eb49a4b029359d1f
R/xgboost.qmd,tidyverse,c328568cd14ea89a83bd4ca7f54ae07e
R/xgboost.qmd,xgboost,4.3.2
SAS/ancova.qmd,knitr,9fcb189926d93c636dea94fbe4f44480
SAS/ancova.qmd,rmarkdown,df99277f63d01c34e95e3d2f06a79736
SAS/anova.qmd,knitr,9fcb189926d93c636dea94fbe4f44480
SAS/anova.qmd,rmarkdown,df99277f63d01c34e95e3d2f06a79736
SAS/association.qmd,knitr,9fcb189926d93c636dea94fbe4f44480
SAS/association.qmd,rmarkdown,df99277f63d01c34e95e3d2f06a79736
SAS/ci_for_prop.qmd,knitr,9fcb189926d93c636dea94fbe4f44480
SAS/ci_for_prop.qmd,rmarkdown,df99277f63d01c34e95e3d2f06a79736
SAS/cmh.qmd,knitr,9fcb189926d93c636dea94fbe4f44480
SAS/cmh.qmd,rmarkdown,df99277f63d01c34e95e3d2f06a79736
SAS/count_data_regression.qmd,knitr,9fcb189926d93c636dea94fbe4f44480
SAS/count_data_regression.qmd,rmarkdown,df99277f63d01c34e95e3d2f06a79736
SAS/gee.qmd,knitr,9fcb189926d93c636dea94fbe4f44480
SAS/gee.qmd,rmarkdown,df99277f63d01c34e95e3d2f06a79736
SAS/gsd-tte.qmd,knitr,9fcb189926d93c636dea94fbe4f44480
SAS/gsd-tte.qmd,rmarkdown,df99277f63d01c34e95e3d2f06a79736
SAS/kruskal_wallis.qmd,knitr,9fcb189926d93c636dea94fbe4f44480
SAS/kruskal_wallis.qmd,rmarkdown,df99277f63d01c34e95e3d2f06a79736
SAS/manova.qmd,knitr,9fcb189926d93c636dea94fbe4f44480
SAS/manova.qmd,rmarkdown,df99277f63d01c34e95e3d2f06a79736
SAS/mcnemar.qmd,knitr,9fcb189926d93c636dea94fbe4f44480
SAS/mcnemar.qmd,rmarkdown,df99277f63d01c34e95e3d2f06a79736
SAS/mi_mar_regression.qmd,knitr,9fcb189926d93c636dea94fbe4f44480
SAS/mi_mar_regression.qmd,rmarkdown,df99277f63d01c34e95e3d2f06a79736
SAS/rbmi_continuous_joint_SAS.qmd,knitr,9fcb189926d93c636dea94fbe4f44480
SAS/rbmi_continuous_joint_SAS.qmd,rmarkdown,df99277f63d01c34e95e3d2f06a79736
SAS/recurrent_events.qmd,dplyr,fedd9d00c2944ff00a0e2696ccf048ec
SAS/recurrent_events.qmd,gt,4.3.2
SAS/recurrent_events.qmd,knitr,9fcb189926d93c636dea94fbe4f44480
SAS/recurrent_events.qmd,rmarkdown,df99277f63d01c34e95e3d2f06a79736
SAS/recurrent_events.qmd,survival,fe42836742a4f065b3f3f5de81fccab9
SAS/rmst.qmd,knitr,9fcb189926d93c636dea94fbe4f44480
SAS/rmst.qmd,rmarkdown,df99277f63d01c34e95e3d2f06a79736
SAS/rmst.qmd,sessioninfo,3f9796a8d0a0e8c6eb49a4b029359d1f
SAS/rounding.qmd,rmarkdown,df99277f63d01c34e95e3d2f06a79736
SAS/rounding.qmd,sasquatch,4.3.2
SAS/sample_s_StatXact_test_of_trends.qmd,knitr,9fcb189926d93c636dea94fbe4f44480
SAS/sample_s_StatXact_test_of_trends.qmd,rmarkdown,df99277f63d01c34e95e3d2f06a79736
SAS/sample_s_equivalence.qmd,knitr,9fcb189926d93c636dea94fbe4f44480
SAS/sample_s_equivalence.qmd,rmarkdown,df99277f63d01c34e95e3d2f06a79736
SAS/sample_s_equivalence.qmd,sessioninfo,3f9796a8d0a0e8c6eb49a4b029359d1f
SAS/sample_s_noninferiority.qmd,knitr,9fcb189926d93c636dea94fbe4f44480
SAS/sample_s_noninferiority.qmd,rmarkdown,df99277f63d01c34e95e3d2f06a79736
SAS/sample_s_noninferiority.qmd,sessioninfo,3f9796a8d0a0e8c6eb49a4b029359d1f
SAS/sample_s_superiority.qmd,knitr,9fcb189926d93c636dea94fbe4f44480
SAS/sample_s_superiority.qmd,rmarkdown,df99277f63d01c34e95e3d2f06a79736
SAS/sample_s_superiority.qmd,sessioninfo,3f9796a8d0a0e8c6eb49a4b029359d1f
SAS/summary_skew_kurt.qmd,knitr,9fcb189926d93c636dea94fbe4f44480
SAS/summary_skew_kurt.qmd,rmarkdown,df99277f63d01c34e95e3d2f06a79736
SAS/survey-stats-summary.qmd,gt,4.3.2
SAS/survey-stats-summary.qmd,rmarkdown,df99277f63d01c34e95e3d2f06a79736
SAS/survey-stats-summary.qmd,sessioninfo,3f9796a8d0a0e8c6eb49a4b029359d1f
SAS/survey-stats-summary.qmd,survey,4.3.2
SAS/survival.qmd,knitr,9fcb189926d93c636dea94fbe4f44480
SAS/survival.qmd,rmarkdown,df99277f63d01c34e95e3d2f06a79736
SAS/survival_cif.qmd,knitr,9fcb189926d93c636dea94fbe4f44480
SAS/survival_cif.qmd,rmarkdown,df99277f63d01c34e95e3d2f06a79736
SAS/survival_csh.qmd,knitr,9fcb189926d93c636dea94fbe4f44480
SAS/survival_csh.qmd,rmarkdown,df99277f63d01c34e95e3d2f06a79736
SAS/tipping_point.qmd,knitr,9fcb189926d93c636dea94fbe4f44480
SAS/tipping_point.qmd,rmarkdown,df99277f63d01c34e95e3d2f06a79736
SAS/tobit regression SAS.qmd,knitr,9fcb189926d93c636dea94fbe4f44480
SAS/tobit regression SAS.qmd,rmarkdown,df99277f63d01c34e95e3d2f06a79736
SAS/ttest_1Sample.qmd,knitr,9fcb189926d93c636dea94fbe4f44480
SAS/ttest_1Sample.qmd,rmarkdown,df99277f63d01c34e95e3d2f06a79736
SAS/ttest_2Sample.qmd,knitr,9fcb189926d93c636dea94fbe4f44480
SAS/ttest_2Sample.qmd,rmarkdown,df99277f63d01c34e95e3d2f06a79736
SAS/ttest_Paired.qmd,knitr,9fcb189926d93c636dea94fbe4f44480
SAS/ttest_Paired.qmd,rmarkdown,df99277f63d01c34e95e3d2f06a79736
SAS/wilcoxonsr_HL.qmd,knitr,9fcb189926d93c636dea94fbe4f44480
SAS/wilcoxonsr_HL.qmd,rmarkdown,df99277f63d01c34e95e3d2f06a79736
contribution/get_started.qmd,glue,5899f1eaa825580172bb56c08266f37c
contribution/get_started.qmd,rmarkdown,df99277f63d01c34e95e3d2f06a79736
contribution/package_review.qmd,rmarkdown,df99277f63d01c34e95e3d2f06a79736
index.qmd,gt,4.3.2
index.qmd,rmarkdown,df99277f63d01c34e95e3d2f06a79736
index.qmd,tidyverse,c328568cd14ea89a83bd4ca7f54ae07e
method_summary/sample_s_theory.qmd,knitr,9fcb189926d93c636dea94fbe4f44480
method_summary/sample_s_theory.qmd,rmarkdown,df99277f63d01c34e95e3d2f06a79736
minutes/meetings/2022-12-12.qmd,knitr,9fcb189926d93c636dea94fbe4f44480
minutes/meetings/2022-12-12.qmd,readr,9de96463d2117f6ac49980577939dfb3
minutes/meetings/2022-12-12.qmd,rmarkdown,df99277f63d01c34e95e3d2f06a79736
minutes/meetings/2023-01-23.qmd,knitr,9fcb189926d93c636dea94fbe4f44480
minutes/meetings/2023-01-23.qmd,readr,9de96463d2117f6ac49980577939dfb3
minutes/meetings/2023-01-23.qmd,rmarkdown,df99277f63d01c34e95e3d2f06a79736
minutes/meetings/2023-02-13.qmd,knitr,9fcb189926d93c636dea94fbe4f44480
minutes/meetings/2023-02-13.qmd,readr,9de96463d2117f6ac49980577939dfb3
minutes/meetings/2023-02-13.qmd,rmarkdown,df99277f63d01c34e95e3d2f06a79736
minutes/meetings/2023-03-13.qmd,knitr,9fcb189926d93c636dea94fbe4f44480
minutes/meetings/2023-03-13.qmd,readr,9de96463d2117f6ac49980577939dfb3
minutes/meetings/2023-03-13.qmd,rmarkdown,df99277f63d01c34e95e3d2f06a79736
minutes/meetings/2023-04-17.qmd,knitr,9fcb189926d93c636dea94fbe4f44480
minutes/meetings/2023-04-17.qmd,readr,9de96463d2117f6ac49980577939dfb3
minutes/meetings/2023-04-17.qmd,rmarkdown,df99277f63d01c34e95e3d2f06a79736
minutes/meetings/2023-05-15.qmd,knitr,9fcb189926d93c636dea94fbe4f44480
minutes/meetings/2023-05-15.qmd,readr,9de96463d2117f6ac49980577939dfb3
minutes/meetings/2023-05-15.qmd,rmarkdown,df99277f63d01c34e95e3d2f06a79736
minutes/meetings/2023-06-19.qmd,knitr,9fcb189926d93c636dea94fbe4f44480
minutes/meetings/2023-06-19.qmd,readr,9de96463d2117f6ac49980577939dfb3
minutes/meetings/2023-06-19.qmd,rmarkdown,df99277f63d01c34e95e3d2f06a79736
minutes/meetings/2023-07-10.qmd,knitr,9fcb189926d93c636dea94fbe4f44480
minutes/meetings/2023-07-10.qmd,readr,9de96463d2117f6ac49980577939dfb3
minutes/meetings/2023-07-10.qmd,rmarkdown,df99277f63d01c34e95e3d2f06a79736
minutes/meetings/2023-08-21.qmd,knitr,9fcb189926d93c636dea94fbe4f44480
minutes/meetings/2023-08-21.qmd,readr,9de96463d2117f6ac49980577939dfb3
minutes/meetings/2023-08-21.qmd,rmarkdown,df99277f63d01c34e95e3d2f06a79736
minutes/meetings/2023-09-11.qmd,knitr,9fcb189926d93c636dea94fbe4f44480
minutes/meetings/2023-09-11.qmd,readr,9de96463d2117f6ac49980577939dfb3
minutes/meetings/2023-09-11.qmd,rmarkdown,df99277f63d01c34e95e3d2f06a79736
minutes/meetings/2023-10-09.qmd,knitr,9fcb189926d93c636dea94fbe4f44480
minutes/meetings/2023-10-09.qmd,readr,9de96463d2117f6ac49980577939dfb3
minutes/meetings/2023-10-09.qmd,rmarkdown,df99277f63d01c34e95e3d2f06a79736
minutes/meetings/2023-11-20.qmd,knitr,9fcb189926d93c636dea94fbe4f44480
minutes/meetings/2023-11-20.qmd,readr,9de96463d2117f6ac49980577939dfb3
minutes/meetings/2023-11-20.qmd,rmarkdown,df99277f63d01c34e95e3d2f06a79736
minutes/meetings/2024-01-08.qmd,knitr,9fcb189926d93c636dea94fbe4f44480
minutes/meetings/2024-01-08.qmd,readr,9de96463d2117f6ac49980577939dfb3
minutes/meetings/2024-01-08.qmd,rmarkdown,df99277f63d01c34e95e3d2f06a79736
minutes/meetings/2024-02-12.qmd,knitr,9fcb189926d93c636dea94fbe4f44480
minutes/meetings/2024-02-12.qmd,readr,9de96463d2117f6ac49980577939dfb3
minutes/meetings/2024-02-12.qmd,rmarkdown,df99277f63d01c34e95e3d2f06a79736
minutes/meetings/2024-03-11.qmd,knitr,9fcb189926d93c636dea94fbe4f44480
minutes/meetings/2024-03-11.qmd,readr,9de96463d2117f6ac49980577939dfb3
minutes/meetings/2024-03-11.qmd,rmarkdown,df99277f63d01c34e95e3d2f06a79736
minutes/meetings/2024-04-08.qmd,knitr,9fcb189926d93c636dea94fbe4f44480
minutes/meetings/2024-04-08.qmd,readr,9de96463d2117f6ac49980577939dfb3
minutes/meetings/2024-04-08.qmd,rmarkdown,df99277f63d01c34e95e3d2f06a79736
minutes/meetings/2024-05-13.qmd,knitr,9fcb189926d93c636dea94fbe4f44480
minutes/meetings/2024-05-13.qmd,readr,9de96463d2117f6ac49980577939dfb3
minutes/meetings/2024-05-13.qmd,rmarkdown,df99277f63d01c34e95e3d2f06a79736
minutes/meetings/2024-06-10.qmd,knitr,9fcb189926d93c636dea94fbe4f44480
minutes/meetings/2024-06-10.qmd,readr,9de96463d2117f6ac49980577939dfb3
minutes/meetings/2024-06-10.qmd,rmarkdown,df99277f63d01c34e95e3d2f06a79736
minutes/meetings/2024-07-15.qmd,knitr,9fcb189926d93c636dea94fbe4f44480
minutes/meetings/2024-07-15.qmd,readr,9de96463d2117f6ac49980577939dfb3
minutes/meetings/2024-07-15.qmd,rmarkdown,df99277f63d01c34e95e3d2f06a79736
minutes/meetings/2024-08-12.qmd,knitr,9fcb189926d93c636dea94fbe4f44480
minutes/meetings/2024-08-12.qmd,readr,9de96463d2117f6ac49980577939dfb3
minutes/meetings/2024-08-12.qmd,rmarkdown,df99277f63d01c34e95e3d2f06a79736
minutes/meetings/2024-09-09.qmd,knitr,9fcb189926d93c636dea94fbe4f44480
minutes/meetings/2024-09-09.qmd,readr,9de96463d2117f6ac49980577939dfb3
minutes/meetings/2024-09-09.qmd,rmarkdown,df99277f63d01c34e95e3d2f06a79736
minutes/meetings/2024-10-10.qmd,knitr,9fcb189926d93c636dea94fbe4f44480
minutes/meetings/2024-10-10.qmd,readr,9de96463d2117f6ac49980577939dfb3
minutes/meetings/2024-10-10.qmd,rmarkdown,df99277f63d01c34e95e3d2f06a79736
minutes/meetings/2024-12-09.qmd,knitr,9fcb189926d93c636dea94fbe4f44480
minutes/meetings/2024-12-09.qmd,readr,9de96463d2117f6ac49980577939dfb3
minutes/meetings/2024-12-09.qmd,rmarkdown,df99277f63d01c34e95e3d2f06a79736
minutes/meetings/2025-01-03.qmd,knitr,9fcb189926d93c636dea94fbe4f44480
minutes/meetings/2025-01-03.qmd,readr,9de96463d2117f6ac49980577939dfb3
minutes/meetings/2025-01-03.qmd,rmarkdown,df99277f63d01c34e95e3d2f06a79736
minutes/meetings/2025-02-10.qmd,knitr,9fcb189926d93c636dea94fbe4f44480
minutes/meetings/2025-02-10.qmd,readr,9de96463d2117f6ac49980577939dfb3
minutes/meetings/2025-02-10.qmd,rmarkdown,df99277f63d01c34e95e3d2f06a79736
minutes/meetings/2025-03-10.qmd,knitr,9fcb189926d93c636dea94fbe4f44480
minutes/meetings/2025-03-10.qmd,readr,9de96463d2117f6ac49980577939dfb3
minutes/meetings/2025-03-10.qmd,rmarkdown,df99277f63d01c34e95e3d2f06a79736
minutes/meetings/2025-04-14.qmd,knitr,9fcb189926d93c636dea94fbe4f44480
minutes/meetings/2025-04-14.qmd,readr,9de96463d2117f6ac49980577939dfb3
minutes/meetings/2025-04-14.qmd,rmarkdown,df99277f63d01c34e95e3d2f06a79736
minutes/meetings/2025-05-12.qmd,knitr,9fcb189926d93c636dea94fbe4f44480
minutes/meetings/2025-05-12.qmd,readr,9de96463d2117f6ac49980577939dfb3
minutes/meetings/2025-05-12.qmd,rmarkdown,df99277f63d01c34e95e3d2f06a79736
minutes/meetings/2025-07-14.qmd,knitr,9fcb189926d93c636dea94fbe4f44480
minutes/meetings/2025-07-14.qmd,readr,9de96463d2117f6ac49980577939dfb3
minutes/meetings/2025-07-14.qmd,rmarkdown,df99277f63d01c34e95e3d2f06a79736
minutes/meetings/2025-08-11.qmd,knitr,9fcb189926d93c636dea94fbe4f44480
minutes/meetings/2025-08-11.qmd,readr,9de96463d2117f6ac49980577939dfb3
minutes/meetings/2025-08-11.qmd,rmarkdown,df99277f63d01c34e95e3d2f06a79736
minutes/meetings/2025-09-08.qmd,knitr,9fcb189926d93c636dea94fbe4f44480
minutes/meetings/2025-09-08.qmd,readr,9de96463d2117f6ac49980577939dfb3
minutes/meetings/2025-09-08.qmd,rmarkdown,df99277f63d01c34e95e3d2f06a79736
minutes/meetings/2025-10-13.qmd,knitr,9fcb189926d93c636dea94fbe4f44480
minutes/meetings/2025-10-13.qmd,readr,9de96463d2117f6ac49980577939dfb3
minutes/meetings/2025-10-13.qmd,rmarkdown,df99277f63d01c34e95e3d2f06a79736
minutes/meetings/2025-12-08.qmd,knitr,9fcb189926d93c636dea94fbe4f44480
minutes/meetings/2025-12-08.qmd,readr,9de96463d2117f6ac49980577939dfb3
minutes/meetings/2025-12-08.qmd,rmarkdown,df99277f63d01c34e95e3d2f06a79736
minutes/meetings/2026-01-12.qmd,knitr,9fcb189926d93c636dea94fbe4f44480
minutes/meetings/2026-01-12.qmd,readr,9de96463d2117f6ac49980577939dfb3
minutes/meetings/2026-01-12.qmd,rmarkdown,df99277f63d01c34e95e3d2f06a79736
python/MANOVA.qmd,packaging,26.0
python/MANOVA.qmd,setuptools,82.0.0
python/MANOVA.qmd,wheel,0.46.3
python/Rounding.qmd,packaging,26.0
python/Rounding.qmd,setuptools,82.0.0
python/Rounding.qmd,wheel,0.46.3
python/Summary_statistics.qmd,packaging,26.0
python/Summary_statistics.qmd,setuptools,82.0.0
python/Summary_statistics.qmd,wheel,0.46.3
python/ancova.qmd,packaging,26.0
python/ancova.qmd,setuptools,82.0.0
python/ancova.qmd,wheel,0.46.3
python/anova.qmd,packaging,26.0
python/anova.qmd,setuptools,82.0.0
python/anova.qmd,wheel,0.46.3
python/binomial_test.qmd,packaging,26.0
python/binomial_test.qmd,setuptools,82.0.0
python/binomial_test.qmd,wheel,0.46.3
python/chi-square.qmd,packaging,26.0
python/chi-square.qmd,setuptools,82.0.0
python/chi-square.qmd,wheel,0.46.3
python/correlation.qmd,packaging,26.0
python/correlation.qmd,setuptools,82.0.0
python/correlation.qmd,wheel,0.46.3
python/kruskal_wallis.qmd,packaging,26.0
python/kruskal_wallis.qmd,setuptools,82.0.0
python/kruskal_wallis.qmd,wheel,0.46.3
python/linear_regression.qmd,packaging,26.0
python/linear_regression.qmd,setuptools,82.0.0
python/linear_regression.qmd,wheel,0.46.3
python/logistic_regression.qmd,packaging,26.0
python/logistic_regression.qmd,setuptools,82.0.0
python/logistic_regression.qmd,wheel,0.46.3
python/one_sample_t_test.qmd,packaging,26.0
python/one_sample_t_test.qmd,setuptools,82.0.0
python/one_sample_t_test.qmd,wheel,0.46.3
python/paired_t_test.qmd,packaging,26.0
python/paired_t_test.qmd,setuptools,82.0.0
python/paired_t_test.qmd,wheel,0.46.3
python/skewness_kurtosis.qmd,packaging,26.0
python/skewness_kurtosis.qmd,setuptools,82.0.0
python/skewness_kurtosis.qmd,wheel,0.46.3
python/survey-stats-summary.qmd,gt,4.3.2
python/survey-stats-summary.qmd,packaging,26.0
python/survey-stats-summary.qmd,reticulate,4.3.2
python/survey-stats-summary.qmd,rmarkdown,df99277f63d01c34e95e3d2f06a79736
python/survey-stats-summary.qmd,sessioninfo,3f9796a8d0a0e8c6eb49a4b029359d1f
python/survey-stats-summary.qmd,setuptools,82.0.0
python/survey-stats-summary.qmd,survey,4.3.2
python/survey-stats-summary.qmd,wheel,0.46.3
python/two_samples_t_test.qmd,packaging,26.0
python/two_samples_t_test.qmd,setuptools,82.0.0
python/two_samples_t_test.qmd,wheel,0.46.3
templates/multi_language_template.qmd,rmarkdown,df99277f63d01c34e95e3d2f06a79736
templates/multi_language_template.qmd,sessioninfo,3f9796a8d0a0e8c6eb49a4b029359d1f
templates/single_language_template.qmd,rmarkdown,df99277f63d01c34e95e3d2f06a79736
templates/single_language_template.qmd,sessioninfo,3f9796a8d0a0e8c6eb49a4b029359d1f
templates/single_language_template.qmd,tibble,a84e2cc86d07289b3b6f5069df7a004c
